experiment_start,2025-05-27 02:52:23
frame,label,fps,infer_time_ms,confidence,cpu_percent,ram_percent
291,letter opener,9.53,15.25,0.1196,50.8,28.6
292,letter opener,9.55,15.65,0.1201,47.5,28.6
293,letter opener,9.56,15.17,0.1280,49.0,28.6
294,letter opener,9.57,15.44,0.1251,50.6,28.6
295,letter opener,9.56,20.49,0.1246,46.5,28.6
296,letter opener,9.57,15.74,0.1120,49.2,28.6
297,letter opener,9.53,16.19,0.1205,41.9,28.6
298,letter opener,9.51,15.51,0.1180,47.0,28.6
299,brass,9.50,18.40,0.1164,46.7,28.6
300,letter opener,9.50,14.87,0.1183,47.6,28.6
301,letter opener,9.49,15.05,0.1141,44.9,28.6
302,brass,9.50,15.42,0.1452,50.3,28.6
303,brass,9.51,16.11,0.1636,50.9,28.6
304,wooden spoon,9.52,12.90,0.0928,47.4,28.6
305,mouse,9.53,15.76,0.0662,52.2,28.6
306,mouse,9.54,15.09,0.0996,54.6,28.6
307,piggy bank,9.55,15.86,0.1064,54.2,28.6
308,piggy bank,9.56,16.88,0.1061,52.7,28.6
309,piggy bank,9.57,17.01,0.0952,48.5,28.6
310,ping-pong ball,9.58,16.79,0.1047,54.7,28.6
311,mouse,9.59,16.84,0.2336,49.1,28.6
312,mouse,9.61,18.68,0.2677,55.8,28.6
313,mouse,9.62,17.16,0.2194,49.5,28.6
314,mouse,9.63,18.17,0.2271,49.4,28.6
315,dumbbell,9.65,17.73,0.1179,54.1,28.6
316,dumbbell,9.66,14.57,0.1948,54.5,28.6
317,dumbbell,9.67,17.07,0.1847,56.4,28.6
318,dumbbell,9.68,17.75,0.1938,45.5,28.6
319,dumbbell,9.69,15.07,0.2198,52.1,28.6
320,dumbbell,9.70,15.92,0.2746,49.5,28.6
321,dumbbell,9.72,16.83,0.4477,48.8,28.6
322,dumbbell,9.73,16.82,0.3789,50.9,28.6
323,dumbbell,9.73,15.97,0.2778,50.4,28.6
324,dumbbell,9.74,16.22,0.1696,51.6,28.6
325,mouse,9.75,48.54,0.2346,50.4,28.6
326,mouse,9.76,16.54,0.3720,49.3,28.6
327,mouse,9.78,17.51,0.3140,57.0,28.6
328,lens cap,9.79,15.79,0.1900,49.6,28.6
329,mouse,9.79,16.57,0.1914,48.8,28.6
330,mouse,9.80,15.46,0.3260,55.7,28.6
331,mouse,9.80,14.68,0.2314,47.9,28.6
332,mouse,9.81,16.02,0.2564,50.8,28.6
333,mouse,9.81,14.87,0.2780,50.0,28.6
334,mouse,9.79,16.79,0.2613,48.9,28.6
335,mouse,9.80,15.24,0.3026,52.7,28.6
336,mouse,9.81,15.44,0.2722,50.4,28.6
337,mouse,9.81,14.60,0.2414,48.2,28.6
338,mouse,9.81,14.56,0.2113,47.6,28.6
339,mouse,9.82,15.95,0.2788,50.0,28.6
340,mouse,9.83,17.99,0.2721,47.4,28.6
341,mouse,9.84,15.16,0.2558,49.5,28.6
342,mouse,9.85,13.33,0.2545,50.0,28.6
343,mouse,9.85,15.79,0.2715,45.6,28.6
344,mouse,9.86,17.52,0.2451,49.6,28.6
345,mouse,9.87,16.53,0.2732,48.5,28.6
346,mouse,9.88,16.00,0.2349,47.7,28.6
347,mouse,9.89,15.44,0.2578,51.2,28.6
348,mouse,9.90,16.02,0.2565,54.4,28.6
349,mouse,9.91,16.02,0.2668,44.8,28.6
350,mouse,9.92,16.74,0.2601,51.1,28.6
351,mouse,9.93,16.15,0.2500,49.5,28.6
352,mouse,9.94,16.02,0.2312,50.5,28.6
353,mouse,9.95,17.23,0.2502,52.6,28.6
354,mouse,9.97,15.68,0.2486,45.3,28.6
355,mouse,9.98,14.85,0.2376,53.6,28.6
356,mouse,9.98,15.84,0.2101,48.1,28.6
357,mouse,9.96,14.48,0.2353,45.8,28.6
358,mouse,9.97,15.24,0.2842,46.5,28.6
359,mouse,9.98,13.87,0.2752,50.9,28.6
360,mouse,9.99,15.89,0.1787,50.0,28.6
361,mouse,9.99,18.25,0.1407,53.9,28.6
362,mouse,10.01,16.61,0.1363,57.1,28.6
363,mouse,10.01,18.44,0.2665,49.1,28.6
364,mouse,10.00,18.90,0.3665,48.1,28.6
365,mouse,9.95,24.28,0.4034,36.0,28.6
366,mouse,9.93,12.28,0.2394,45.9,28.6
367,remote control,9.91,13.14,0.2831,45.2,28.6
368,remote control,9.87,14.26,0.9332,39.6,28.6
369,remote control,9.84,14.23,0.8916,43.7,28.6
370,remote control,9.83,17.74,0.8723,47.3,28.6
371,remote control,9.84,14.79,0.8088,51.4,28.6
372,remote control,9.85,18.44,0.8116,48.5,28.6
373,remote control,9.87,15.23,0.8148,53.2,28.6
374,remote control,9.86,16.22,0.8260,45.4,28.6
375,remote control,9.86,17.13,0.9125,48.3,28.6
376,remote control,9.85,19.21,0.7499,48.9,28.6
377,remote control,9.83,14.29,0.8183,48.7,28.6
378,remote control,9.84,15.16,0.8111,49.6,28.6
379,remote control,9.84,16.40,0.7594,48.0,28.6
380,remote control,9.84,20.59,0.7672,47.3,28.6
381,remote control,9.85,14.07,0.7666,51.1,28.6
382,remote control,9.84,18.19,0.7826,50.5,28.6
383,remote control,9.85,15.83,0.7969,46.3,28.6
384,remote control,9.85,14.60,0.8408,49.6,28.6
385,remote control,9.86,18.08,0.8302,46.5,28.6
386,remote control,9.87,15.38,0.8767,55.6,28.6
387,remote control,9.88,15.50,0.8715,53.1,28.6
388,remote control,9.89,16.31,0.8676,52.6,28.6
389,remote control,9.90,16.28,0.8913,47.9,28.6
390,remote control,9.90,15.45,0.8345,46.5,28.6
391,remote control,9.91,16.04,0.8784,48.7,28.6
392,remote control,9.90,16.86,0.5682,47.5,28.6
393,remote control,9.89,19.27,0.5114,49.3,28.6
394,remote control,9.88,17.86,0.2384,46.6,28.6
395,remote control,9.87,16.70,0.9203,46.5,28.6
396,remote control,9.87,17.38,0.9559,51.7,28.6
397,remote control,9.87,17.58,0.8380,52.8,28.6
398,remote control,9.87,16.93,0.9776,49.6,28.6
399,remote control,9.88,17.64,0.9756,49.7,28.6
400,remote control,9.87,15.15,0.9671,46.4,28.6
401,remote control,9.88,15.54,0.9645,47.9,28.6
402,remote control,9.89,14.63,0.6035,49.5,28.6
403,remote control,9.89,14.51,0.9392,49.3,28.6
404,remote control,9.90,14.96,0.9632,49.2,28.6
405,remote control,9.91,15.84,0.5049,46.4,28.6
406,remote control,9.91,15.10,0.5533,51.6,28.6
407,remote control,9.92,14.92,0.7383,46.5,28.6
408,remote control,9.92,14.34,0.7539,49.4,28.6
409,remote control,9.93,13.84,0.1305,48.5,28.6
410,remote control,9.94,16.70,0.8985,49.1,28.6
411,cup,9.95,15.49,0.0893,51.1,28.6
412,dumbbell,9.95,16.28,0.2853,46.6,28.6
413,dumbbell,9.96,15.22,0.2528,55.0,28.6
414,puck,9.97,15.37,0.1566,47.4,28.6
415,mouse,9.97,16.20,0.1605,50.8,28.6
416,mouse,9.97,15.84,0.1654,50.3,28.6
417,mouse,9.98,15.08,0.3544,48.2,28.6
418,mouse,9.99,16.14,0.2934,50.0,28.6
419,mouse,9.99,15.70,0.2828,47.7,28.6
420,mouse,10.00,14.92,0.2628,46.2,28.6
421,mouse,10.01,17.29,0.2715,50.9,28.6
422,mouse,10.01,16.49,0.2491,51.3,28.6
423,mouse,10.01,16.46,0.2571,48.5,28.6
424,mouse,10.02,15.20,0.2538,57.3,28.6
425,mouse,10.03,17.67,0.2627,53.3,28.6
426,mouse,10.04,15.74,0.2368,48.9,28.5
427,mouse,10.03,17.79,0.2390,47.0,28.5
428,mouse,10.04,16.00,0.2767,50.0,28.5
429,mouse,10.03,15.36,0.2654,46.8,28.5
430,mouse,10.03,13.40,0.2685,49.2,28.5
431,mouse,10.03,17.31,0.2643,46.3,28.5
432,mouse,10.03,15.44,0.2356,49.7,28.6
433,mouse,10.03,15.72,0.2433,48.4,28.6
434,mouse,10.02,15.24,0.2468,50.0,28.5
435,mouse,10.00,15.17,0.2841,44.9,28.5
436,mouse,10.00,15.56,0.2564,47.8,28.5
437,mouse,10.01,16.75,0.2237,49.3,28.5
438,mouse,10.01,15.91,0.2048,44.6,28.5
439,mouse,10.01,17.81,0.2050,48.9,28.5
440,pencil sharpener,10.02,16.75,0.1261,51.8,28.5
441,pencil sharpener,10.02,19.11,0.4807,50.3,28.5
442,pencil sharpener,10.02,18.08,0.3490,46.5,28.5
443,pencil sharpener,10.01,14.15,0.2278,48.3,28.5
444,lighter,10.00,17.48,0.1568,50.8,28.6
445,oil filter,10.00,15.03,0.2127,50.4,28.6
446,pencil sharpener,10.00,17.02,0.3236,47.0,28.6
447,lighter,10.01,15.62,0.1541,50.4,28.6
448,lighter,10.01,14.80,0.1797,50.4,28.6
449,oil filter,10.01,15.05,0.1629,47.8,28.6
450,oil filter,9.99,21.67,0.3688,45.8,28.6
451,oil filter,9.99,14.74,0.5344,48.6,28.6
452,oil filter,9.99,14.50,0.4371,50.3,28.6
453,oil filter,10.00,15.04,0.5674,48.1,28.6
454,oil filter,10.00,14.46,0.6279,49.6,28.6
455,oil filter,10.00,15.45,0.6515,45.9,28.6
456,oil filter,10.00,18.15,0.6671,47.4,28.6
457,oil filter,10.00,17.35,0.6194,51.1,28.6
458,oil filter,10.00,16.26,0.6569,49.6,28.6
459,oil filter,10.00,15.16,0.6463,48.1,28.6
460,oil filter,10.00,15.20,0.6246,49.3,28.6
461,oil filter,9.99,15.38,0.6395,47.6,28.6
462,oil filter,10.00,14.42,0.6250,47.4,28.6
