experiment_start,2025-05-27 02:20:23
frame,label,fps,infer_time_ms,confidence,cpu_percent,ram_percent
184,envelope,23.05,10.98,0.1468,59.7,25.9
185,envelope,23.05,10.78,0.1435,50.0,25.9
186,envelope,23.06,14.56,0.1459,51.6,25.8
187,envelope,23.08,10.87,0.1243,54.7,25.9
188,envelope,23.09,8.33,0.1279,54.0,25.9
189,envelope,23.11,10.20,0.1319,48.0,25.9
190,envelope,23.13,11.18,0.1200,52.5,25.9
191,envelope,23.14,13.84,0.1232,53.2,25.7
192,envelope,23.14,13.91,0.1277,51.4,25.8
193,envelope,23.14,11.11,0.1200,52.4,25.8
194,envelope,23.17,11.05,0.1391,61.8,25.7
195,envelope,23.18,9.55,0.1014,52.5,25.8
196,envelope,23.19,10.80,0.1111,52.5,25.9
197,envelope,23.21,15.51,0.1046,48.2,25.7
198,envelope,23.23,11.25,0.1316,55.9,25.9
199,envelope,23.25,11.70,0.1253,46.3,25.7
200,envelope,23.28,12.59,0.1272,56.9,25.8
201,envelope,23.30,9.56,0.1570,47.1,25.9
202,envelope,23.30,13.81,0.1270,60.5,25.8
203,envelope,23.31,10.13,0.1460,47.2,25.8
204,envelope,23.32,14.09,0.1337,49.2,25.8
205,envelope,23.31,15.56,0.1203,60.0,25.8
206,envelope,23.34,10.76,0.1216,48.0,25.9
207,envelope,23.34,13.41,0.1461,53.7,25.8
208,envelope,23.35,12.01,0.1383,62.7,25.8
209,envelope,23.35,12.48,0.1048,60.0,25.8
210,envelope,23.35,11.60,0.1350,51.6,25.7
211,envelope,23.36,13.78,0.1362,50.8,25.9
212,envelope,23.38,10.43,0.1337,47.9,25.9
213,envelope,23.39,11.92,0.1461,55.2,25.9
214,envelope,23.41,10.42,0.1362,54.2,25.9
215,envelope,23.42,13.67,0.1316,51.6,25.8
216,envelope,23.43,12.22,0.1412,47.1,25.8
217,envelope,23.44,10.83,0.1467,59.2,25.9
218,envelope,23.44,14.10,0.1377,55.7,25.8
219,bath towel,23.46,10.88,0.0888,61.8,25.9
220,toilet tissue,23.47,14.74,0.0478,53.1,25.7
221,toilet tissue,23.48,12.06,0.0587,52.2,25.9
222,toilet tissue,23.50,10.50,0.0500,48.0,25.9
223,toilet tissue,23.50,16.90,0.0599,52.3,25.7
224,toilet tissue,23.52,12.09,0.0551,56.7,25.8
225,toilet tissue,23.53,11.13,0.0632,54.0,25.8
226,switch,23.53,13.72,0.0651,50.8,25.7
227,switch,23.55,11.88,0.0840,53.2,25.8
228,switch,23.56,10.72,0.0807,47.2,25.8
229,switch,23.58,13.17,0.0486,61.2,25.8
230,switch,23.59,10.68,0.0606,53.3,25.9
231,switch,23.59,15.55,0.0834,49.2,25.8
232,switch,23.60,11.50,0.0856,52.4,25.8
233,switch,23.59,10.97,0.0687,50.7,25.9
234,saltshaker,23.59,18.47,0.0589,54.4,25.8
235,saltshaker,23.60,11.11,0.0547,54.7,25.8
236,ocarina,23.61,13.60,0.0738,55.6,25.8
237,saltshaker,23.63,9.49,0.0659,53.2,25.8
238,saltshaker,23.64,12.39,0.0876,48.1,25.9
239,ocarina,23.67,11.55,0.0786,51.0,25.8
240,ocarina,23.68,13.22,0.1340,57.4,25.9
241,ocarina,23.70,11.86,0.1359,57.6,26.0
242,ocarina,23.71,11.37,0.1592,47.1,25.8
243,ocarina,23.72,11.17,0.1710,58.1,25.8
244,ocarina,23.73,16.77,0.2084,52.2,25.8
245,ocarina,23.74,11.32,0.1586,51.9,25.8
246,ocarina,23.76,13.21,0.2723,60.3,25.9
247,ocarina,23.76,15.08,0.1477,50.8,25.9
248,ocarina,23.77,14.74,0.2055,54.0,25.9
249,ocarina,23.78,12.30,0.1684,48.1,26.0
250,ocarina,23.80,11.26,0.1934,58.1,25.8
251,ocarina,23.81,11.30,0.2315,50.9,25.9
252,ocarina,23.81,12.60,0.1101,57.7,25.8
253,ocarina,23.82,12.65,0.1379,54.0,25.8
254,ocarina,23.82,13.70,0.1568,50.8,25.8
255,ocarina,23.83,15.57,0.1051,53.8,25.7
256,ocarina,23.82,13.37,0.0630,51.4,25.9
257,ocarina,23.84,10.38,0.0689,57.1,26.0
258,ocarina,23.85,13.11,0.0864,50.0,25.7
259,ocarina,23.86,13.71,0.0592,62.3,25.8
260,coffee mug,23.87,11.18,0.0577,55.4,25.8
261,ocarina,23.88,17.77,0.0505,57.6,25.8
262,coffee mug,23.88,15.57,0.0677,60.0,25.9
263,coffee mug,23.89,14.66,0.0648,48.2,25.7
264,coffee mug,23.90,12.25,0.0817,53.8,25.9
265,coffee mug,23.90,13.69,0.0833,54.0,25.9
266,coffee mug,23.91,13.53,0.1009,54.7,25.7
267,coffee mug,23.93,11.04,0.0913,52.8,25.9
268,coffee mug,23.93,11.18,0.0900,50.0,25.8
269,coffee mug,23.95,14.54,0.1146,56.5,25.8
270,coffee mug,23.95,11.33,0.1239,52.4,25.8
271,coffee mug,23.96,11.54,0.1304,53.3,25.8
272,coffee mug,23.98,10.83,0.1211,48.0,25.9
273,coffee mug,23.98,11.64,0.1135,53.0,26.0
274,coffee mug,23.98,14.59,0.1297,49.2,25.8
275,coffee mug,23.99,11.69,0.1733,56.7,25.9
276,coffee mug,24.01,9.58,0.1580,50.0,25.9
277,coffee mug,24.02,13.03,0.1572,53.2,25.8
278,coffee mug,24.02,12.99,0.1426,52.4,25.8
279,coffee mug,24.03,13.13,0.1442,51.6,25.8
280,coffee mug,24.04,9.72,0.1527,47.1,25.9
281,coffee mug,24.05,11.27,0.1587,60.9,26.0
282,coffee mug,24.05,14.46,0.1433,55.2,25.9
283,coffee mug,24.07,11.36,0.1487,51.9,25.9
284,coffee mug,24.08,12.88,0.1442,54.0,25.9
285,coffee mug,24.09,12.22,0.1334,53.3,25.8
286,coffee mug,24.09,11.01,0.1215,48.3,25.9
287,coffee mug,24.10,14.43,0.1288,62.7,25.8
288,coffee mug,24.11,13.36,0.1296,53.3,25.8
289,coffee mug,24.12,10.48,0.1320,51.6,25.9
290,coffee mug,24.13,12.53,0.1316,47.2,25.8
291,coffee mug,24.13,12.03,0.1242,55.4,25.8
292,coffee mug,24.14,11.47,0.1484,61.1,25.9
293,coffee mug,24.14,16.20,0.1360,49.2,25.7
294,coffee mug,24.14,10.80,0.1377,58.8,25.8
295,coffee mug,24.16,12.19,0.1271,57.4,25.8
296,coffee mug,24.18,13.33,0.1275,50.0,25.8
297,coffee mug,24.18,12.04,0.1237,51.6,25.9
298,coffee mug,24.18,13.21,0.1232,50.8,25.8
299,coffee mug,24.19,11.84,0.1334,48.1,25.9
300,coffee mug,24.20,10.50,0.1289,60.6,25.8
301,coffee mug,24.22,10.15,0.1143,48.0,25.8
302,coffee mug,24.23,9.50,0.1452,59.7,25.8
303,cup,24.24,11.98,0.1056,52.5,25.8
304,cup,24.25,12.02,0.0840,47.3,25.8
305,cup,24.24,14.38,0.1426,58.1,25.8
306,cup,24.25,13.80,0.1936,45.5,25.7
307,cup,24.25,11.51,0.1820,56.7,25.8
308,cup,24.26,13.94,0.1644,57.6,25.8
