experiment_start,2025-05-27 02:25:48
frame,label,fps,infer_time_ms,confidence,cpu_percent,ram_percent
107,toilet tissue,22.40,4.71,0.0892,51.1,27.9
108,toilet tissue,22.48,5.70,0.0932,60.4,27.9
109,toilet tissue,22.55,6.35,0.0904,50.0,27.9
110,toilet tissue,22.61,6.02,0.0867,53.1,27.9
111,toilet tissue,22.67,9.46,0.0756,50.0,27.9
112,toilet tissue,22.70,5.88,0.0827,56.5,27.9
113,toilet tissue,22.76,5.98,0.0962,48.9,27.9
114,toilet tissue,22.81,6.47,0.0816,54.0,27.9
115,toilet tissue,22.85,5.83,0.0855,54.2,28.0
116,toilet tissue,22.91,6.15,0.0862,51.1,27.8
117,toilet tissue,22.98,6.14,0.0960,55.3,27.9
118,toilet tissue,23.01,8.10,0.1024,47.2,27.9
119,toilet tissue,23.06,7.65,0.0925,58.6,27.9
120,toilet tissue,23.11,5.25,0.0821,51.1,28.0
121,toilet tissue,23.16,6.85,0.0953,51.0,27.9
122,toilet tissue,23.19,7.55,0.1007,53.3,27.9
123,toilet tissue,23.23,5.32,0.0909,47.9,28.1
124,toilet tissue,23.26,6.75,0.0993,53.3,27.8
125,toilet tissue,23.29,6.48,0.0858,46.0,27.9
126,toilet tissue,23.33,5.57,0.0904,57.6,27.9
127,toilet tissue,23.37,9.61,0.0862,48.0,27.9
128,toilet tissue,23.42,7.67,0.0781,51.1,27.9
129,toilet tissue,23.48,4.87,0.0793,57.1,27.9
130,toilet tissue,23.54,5.71,0.0920,51.1,27.9
131,toilet tissue,23.58,5.85,0.0885,50.0,28.0
132,toilet tissue,23.61,7.71,0.0894,55.9,27.8
133,toilet tissue,23.64,7.16,0.0841,51.9,27.9
134,toilet tissue,23.68,7.58,0.0822,52.0,27.9
135,toilet tissue,23.71,7.27,0.0762,62.3,27.9
136,toilet tissue,23.75,5.87,0.0797,50.0,27.9
137,toilet tissue,23.76,6.84,0.0878,53.2,27.9
138,toilet tissue,23.79,5.78,0.0796,54.2,27.9
139,toilet tissue,23.82,6.24,0.0859,50.0,28.0
140,toilet tissue,23.84,6.25,0.0954,54.2,27.8
141,toilet tissue,23.86,5.46,0.0980,48.1,27.9
142,toilet tissue,23.90,7.15,0.1023,58.6,27.9
143,toilet tissue,23.91,8.81,0.0819,52.5,27.9
144,toilet tissue,23.95,7.21,0.1010,49.0,27.9
145,toilet tissue,23.99,6.24,0.0919,57.1,27.9
146,toilet tissue,24.01,11.04,0.1024,53.3,27.9
147,toilet tissue,24.04,7.79,0.0964,47.9,28.0
148,toilet tissue,24.07,6.10,0.1039,58.3,27.8
149,toilet tissue,24.10,4.83,0.0874,52.9,27.9
150,toilet tissue,24.13,8.34,0.0869,50.0,27.9
151,bath towel,24.18,5.53,0.0919,64.3,27.9
152,toilet tissue,24.21,5.97,0.0929,55.8,27.9
153,toilet tissue,24.25,6.08,0.0916,58.6,27.9
154,toilet tissue,24.28,6.06,0.1003,61.5,27.9
155,toilet tissue,24.32,5.59,0.1024,54.2,28.1
156,toilet tissue,24.33,6.32,0.1145,54.8,27.8
157,bath towel,24.31,10.62,0.0942,51.4,27.9
158,toilet tissue,24.35,6.88,0.0918,52.1,27.9
159,bath towel,24.37,7.53,0.1019,62.9,27.9
160,toilet tissue,24.37,10.12,0.0980,60.0,27.9
161,toilet tissue,24.37,7.10,0.0991,54.5,27.9
162,toilet tissue,24.40,5.82,0.1196,58.9,27.9
163,toilet tissue,24.42,6.60,0.1284,47.1,28.0
164,toilet tissue,24.44,6.04,0.1065,59.7,27.7
165,toilet tissue,24.48,6.19,0.1148,51.1,27.9
166,toilet tissue,24.50,6.05,0.1116,50.0,27.9
167,toilet tissue,24.51,7.03,0.1175,52.5,27.9
168,toilet tissue,24.53,6.84,0.1163,56.5,27.9
169,toilet tissue,24.54,7.56,0.1252,50.0,27.9
170,toilet tissue,24.56,6.80,0.1219,55.7,27.9
171,toilet tissue,24.56,10.48,0.1203,53.2,28.0
172,toilet tissue,24.57,6.98,0.1300,56.5,27.7
173,toilet tissue,24.56,7.51,0.1141,51.6,27.9
174,toilet tissue,24.58,6.51,0.1216,51.8,27.9
175,toilet tissue,24.60,6.49,0.1171,60.6,27.9
176,toilet tissue,24.61,7.59,0.1045,54.2,27.9
177,toilet tissue,24.64,10.15,0.1195,50.0,27.9
178,bath towel,24.66,8.31,0.1050,51.0,27.9
179,toilet tissue,24.67,8.25,0.1044,58.2,28.0
180,toilet tissue,24.68,5.89,0.1120,55.7,27.7
181,toilet tissue,24.71,5.79,0.1228,50.0,27.9
182,toilet tissue,24.73,6.95,0.1065,55.2,27.9
183,toilet tissue,24.75,6.24,0.1065,48.1,27.9
184,toilet tissue,24.78,5.15,0.1152,51.1,27.9
185,toilet tissue,24.81,6.22,0.1154,56.0,27.9
186,toilet tissue,24.83,8.34,0.1076,55.0,27.9
187,bath towel,24.84,6.31,0.1178,47.1,28.0
188,bath towel,24.85,6.09,0.1000,57.1,27.7
189,bath towel,24.84,6.82,0.1127,50.0,27.9
190,toilet tissue,24.85,9.42,0.1105,53.2,27.9
191,toilet tissue,24.86,6.89,0.1051,55.0,27.9
192,toilet tissue,24.87,7.44,0.0922,52.5,27.9
193,toilet tissue,24.88,6.55,0.1082,50.9,27.9
194,bath towel,24.89,6.83,0.1090,57.8,27.9
195,bath towel,24.91,5.00,0.1092,48.0,28.0
196,bath towel,24.91,5.55,0.1184,57.4,27.8
197,bath towel,24.91,6.97,0.1222,57.7,27.9
198,bath towel,24.91,7.41,0.1052,61.8,27.9
199,toilet tissue,24.92,6.94,0.1019,53.3,27.9
200,bath towel,24.93,7.18,0.1083,58.7,27.9
201,bath towel,24.93,7.05,0.1180,53.3,27.9
202,bath towel,24.94,7.73,0.1111,53.2,27.9
203,bath towel,24.92,6.05,0.1112,47.8,28.0
204,toilet tissue,24.92,6.37,0.1136,52.5,27.7
205,bath towel,24.94,9.86,0.1193,55.0,27.9
206,bath towel,24.97,6.20,0.1303,52.1,27.9
207,toilet tissue,24.99,5.66,0.1214,51.0,27.9
208,bath towel,25.02,6.33,0.1441,51.0,27.9
209,toilet tissue,25.05,5.05,0.1138,52.1,27.9
210,toilet tissue,25.07,5.34,0.1007,50.0,27.9
211,toilet tissue,25.08,7.29,0.1068,58.7,28.0
212,toilet tissue,25.10,6.71,0.1037,48.0,27.8
213,bath towel,25.11,6.30,0.1009,56.7,27.9
214,bath towel,25.14,5.09,0.1060,51.1,27.9
215,bath towel,25.17,6.27,0.1011,52.2,27.9
216,toilet tissue,25.19,7.13,0.0815,50.0,27.9
217,bath towel,25.20,9.17,0.0877,61.0,27.9
218,toilet tissue,25.23,6.49,0.0999,56.3,27.9
219,toilet tissue,25.25,6.02,0.1111,50.0,28.0
220,toilet tissue,25.28,5.66,0.1122,52.2,27.7
