experiment_start,2025-05-27 02:48:22
frame,label,fps,infer_time_ms,confidence,cpu_percent,ram_percent
38,ocarina,4.89,7.56,0.4522,45.9,28.2
39,coffee mug,4.97,9.26,0.3297,51.6,28.4
40,coffee mug,5.05,8.37,0.4743,46.9,28.1
41,coffee mug,5.11,10.87,0.5328,47.3,28.2
42,coffee mug,5.20,9.03,0.4601,49.4,28.2
43,ocarina,5.28,9.86,0.4423,45.1,28.2
44,ocarina,5.37,8.33,0.6425,56.0,28.2
45,ocarina,5.43,9.97,0.6372,48.6,28.2
46,ocarina,5.52,8.80,0.6537,52.6,28.2
47,ocarina,5.62,12.12,0.7400,58.7,28.3
48,ocarina,5.71,10.53,0.5350,45.6,28.0
49,ocarina,5.79,11.27,0.6037,51.4,28.2
50,ocarina,5.87,8.79,0.5790,48.4,28.2
51,ocarina,5.91,11.64,0.6190,46.8,28.2
52,ocarina,6.01,9.15,0.5985,42.1,28.2
53,ocarina,6.06,9.57,0.6862,49.6,28.2
54,ocarina,6.12,8.61,0.6633,47.3,28.2
55,ocarina,6.15,12.97,0.6439,46.6,28.3
56,ocarina,6.23,10.42,0.6592,50.5,28.0
57,ocarina,6.29,8.42,0.6043,48.2,28.2
58,ocarina,6.32,8.00,0.6164,47.4,28.2
59,ocarina,6.37,10.42,0.6001,48.2,28.2
60,ocarina,6.44,8.95,0.7011,49.4,28.2
61,ocarina,6.48,10.70,0.7051,48.8,28.2
62,ocarina,6.51,12.84,0.7883,51.4,28.2
63,ocarina,6.58,8.65,0.7536,50.0,28.3
64,ocarina,6.62,8.06,0.6768,47.1,28.0
65,ocarina,6.66,9.95,0.7379,47.4,28.2
66,ocarina,6.71,8.61,0.7307,47.3,28.2
67,ocarina,6.75,9.41,0.7404,49.3,28.2
68,ocarina,6.81,8.06,0.5966,46.4,28.2
69,ocarina,6.86,9.20,0.6883,50.8,28.3
70,ocarina,6.92,7.99,0.7091,45.3,28.3
71,ocarina,6.98,10.18,0.7065,48.0,28.3
72,ocarina,7.05,9.67,0.7372,53.3,28.3
73,ocarina,7.10,8.85,0.7525,50.9,28.3
74,ocarina,7.14,10.44,0.6634,47.8,28.1
75,ocarina,7.19,10.39,0.7468,46.5,28.2
76,ocarina,7.22,8.60,0.7507,46.5,28.2
77,ocarina,7.22,12.18,0.5100,47.3,28.2
78,ocarina,7.26,9.57,0.5361,45.7,28.2
79,ocarina,7.29,9.40,0.4863,46.9,28.2
80,ocarina,7.26,8.86,0.5549,47.2,28.2
81,ocarina,7.26,10.73,0.4393,46.6,28.2
82,ocarina,7.28,10.82,0.3692,45.9,28.2
83,ocarina,7.31,9.21,0.7405,49.0,28.4
84,coffeepot,7.34,9.96,0.1181,48.5,28.1
85,ocarina,7.38,10.02,0.2456,53.0,28.2
86,coffeepot,7.39,9.67,0.2802,48.1,28.2
87,coffeepot,7.43,9.53,0.4253,49.6,28.2
88,coffeepot,7.45,8.18,0.3699,48.3,28.2
89,coffeepot,7.47,13.12,0.3709,48.7,28.2
90,coffeepot,7.50,8.97,0.1758,46.5,28.2
91,coffeepot,7.54,8.89,0.2073,47.4,28.3
92,coffeepot,7.60,9.40,0.2396,49.4,28.0
93,coffeepot,7.64,9.17,0.2539,47.6,28.2
94,coffeepot,7.69,9.87,0.2010,52.7,28.2
95,coffeepot,7.73,9.97,0.2179,48.5,28.2
96,coffeepot,7.77,10.36,0.2409,49.1,28.2
97,coffeepot,7.80,9.14,0.3672,48.8,28.2
98,coffeepot,7.85,9.35,0.3521,47.6,28.2
99,coffeepot,7.88,9.86,0.2957,45.6,28.3
100,coffeepot,7.91,9.11,0.2433,50.4,28.0
101,ocarina,7.93,9.92,0.2339,46.6,28.2
102,ocarina,7.97,9.01,0.6622,49.5,28.2
103,ocarina,8.00,8.31,0.5327,50.0,28.2
104,ocarina,8.05,9.88,0.7514,47.9,28.2
105,ocarina,8.09,9.59,0.6842,51.2,28.3
106,ocarina,8.13,9.69,0.7012,48.6,28.3
107,ocarina,7.94,9.42,0.6663,22.4,28.2
108,ocarina,7.94,7.70,0.6552,48.1,28.2
109,ocarina,7.91,8.00,0.8101,46.5,28.2
110,ocarina,7.91,8.85,0.7122,45.0,28.1
111,ocarina,7.91,7.61,0.7687,48.5,28.1
112,ocarina,7.93,8.78,0.8030,45.3,28.1
113,ocarina,7.95,10.00,0.8072,47.9,28.2
114,ocarina,7.95,7.93,0.7121,47.9,28.1
115,ocarina,7.98,10.31,0.8869,50.4,28.1
116,ocarina,8.02,11.10,0.8283,51.1,28.2
117,ocarina,8.05,9.39,0.9503,47.0,28.2
118,ocarina,8.08,8.42,0.8855,49.6,28.2
119,ocarina,8.11,10.30,0.8521,50.0,28.5
120,ocarina,8.14,9.63,0.7062,45.1,28.0
121,ocarina,8.18,10.60,0.7737,56.0,28.1
122,ocarina,8.22,8.07,0.8909,47.6,28.3
123,ocarina,8.24,9.24,0.8764,50.4,28.0
124,ocarina,8.28,10.60,0.9309,48.7,28.1
125,ocarina,8.33,9.09,0.8403,48.5,28.1
126,ocarina,8.36,8.32,0.9273,49.5,28.2
127,ocarina,8.38,11.45,0.7773,50.8,28.2
128,ocarina,8.41,9.59,0.3346,44.2,28.2
129,ocarina,8.44,10.55,0.3773,50.4,28.2
130,ocarina,8.47,8.54,0.5830,48.2,28.2
131,ocarina,8.50,13.16,0.4145,50.5,28.2
132,coffee mug,8.51,9.24,0.5885,47.8,28.2
133,coffee mug,8.54,11.15,0.5520,56.3,28.0
134,coffee mug,8.57,14.99,0.6442,50.8,28.2
135,coffee mug,8.59,10.86,0.6443,48.2,28.2
136,coffee mug,8.59,9.64,0.6421,48.2,28.2
137,coffee mug,8.60,13.31,0.6316,47.8,28.2
138,coffee mug,8.61,9.63,0.6214,45.3,28.2
139,coffee mug,8.61,8.82,0.6602,48.2,28.2
140,coffee mug,8.61,9.40,0.5948,50.0,28.2
141,coffee mug,8.63,10.73,0.6385,49.2,28.2
142,coffee mug,8.65,10.51,0.7395,48.4,28.2
143,coffee mug,8.68,7.73,0.7923,46.5,28.2
144,coffee mug,8.71,10.77,0.6862,53.1,28.1
145,coffee mug,8.73,10.30,0.7078,50.0,28.1
146,coffee mug,8.76,11.53,0.7203,45.5,28.2
147,coffee mug,8.77,10.73,0.5964,46.5,28.2
148,coffee mug,8.77,9.56,0.3729,49.2,28.2
149,coffee mug,8.76,10.37,0.3493,45.1,28.2
150,ocarina,8.73,10.60,0.3190,46.4,28.3
151,coffee mug,8.73,12.43,0.2852,44.8,28.1
152,coffee mug,8.74,10.52,0.2693,48.4,28.2
153,coffee mug,8.75,10.58,0.4227,47.9,28.2
154,coffee mug,8.76,10.38,0.4956,45.1,28.2
155,coffee mug,8.78,9.48,0.6178,53.1,28.2
156,coffee mug,8.80,9.09,0.6179,50.8,28.3
157,coffee mug,8.82,9.01,0.5386,48.1,28.0
158,coffee mug,8.83,7.89,0.5310,44.7,28.2
159,coffee mug,8.85,8.48,0.6416,49.6,28.2
160,coffee mug,8.87,10.86,0.6286,46.9,28.2
161,coffee mug,8.87,9.74,0.6577,47.1,28.2
162,coffee mug,8.90,10.54,0.6732,44.4,28.2
163,coffee mug,8.91,13.34,0.6523,50.0,28.2
164,coffee mug,8.93,11.56,0.6393,47.8,28.3
165,coffee mug,8.95,9.47,0.5673,48.1,28.0
166,coffee mug,8.97,7.91,0.5651,51.8,28.1
167,coffee mug,9.00,8.02,0.5739,46.9,28.2
168,coffee mug,8.98,8.73,0.5667,45.6,28.2
169,coffee mug,8.97,11.36,0.5723,46.1,28.2
170,coffee mug,8.98,11.29,0.6429,44.8,28.3
171,coffee mug,8.95,12.11,0.5172,48.0,28.0
172,coffee mug,8.90,9.00,0.6351,41.3,28.1
173,coffee mug,8.89,12.15,0.6141,46.9,28.1
174,coffee mug,8.87,7.71,0.6498,45.2,28.1
175,coffee mug,8.88,7.78,0.6283,49.7,28.1
176,coffee mug,8.88,11.25,0.6365,46.9,28.1
177,coffee mug,8.88,7.71,0.6090,47.9,28.1
178,coffee mug,8.90,11.89,0.6334,47.3,28.3
179,pencil sharpener,8.92,13.11,0.3368,49.4,28.0
180,ocarina,8.95,10.17,0.2651,56.3,28.1
181,ocarina,8.96,8.29,0.2674,46.1,28.1
182,ocarina,8.96,11.76,0.3554,47.1,28.1
183,ocarina,8.97,10.27,0.3564,46.8,28.1
184,coffee mug,8.94,10.92,0.4281,46.4,28.2
185,coffeepot,8.93,9.12,0.5879,48.1,28.2
186,coffeepot,8.93,9.58,0.8200,44.9,28.2
187,coffeepot,8.94,11.55,0.4748,51.9,28.2
188,coffee mug,8.96,13.48,0.5189,46.9,28.2
189,teapot,8.96,10.70,0.3066,49.5,28.2
190,coffee mug,8.98,10.82,0.2511,46.9,28.3
191,teapot,9.00,11.09,0.3175,53.0,28.0
192,coffee mug,9.02,9.42,0.2388,49.0,28.2
193,coffee mug,9.03,9.39,0.2617,49.7,28.2
194,teapot,9.04,8.60,0.2340,49.3,28.2
195,teapot,9.06,9.30,0.3064,47.8,28.2
196,coffee mug,9.07,9.48,0.2699,47.0,28.2
197,coffee mug,9.08,11.44,0.2966,52.1,28.2
198,ocarina,9.09,10.90,0.3480,51.6,28.3
199,coffee mug,9.11,8.01,0.3457,51.7,28.1
200,rubber eraser,9.12,8.85,0.2903,47.2,28.1
201,rubber eraser,9.14,9.22,0.5295,48.6,28.1
202,rubber eraser,9.16,10.40,0.3920,44.9,28.3
203,broom,9.18,10.94,0.1447,53.8,28.0
204,broom,9.20,9.02,0.1018,51.8,28.1
205,envelope,9.20,8.58,0.1457,47.2,28.1
206,envelope,9.22,9.41,0.1480,48.6,28.2
207,envelope,9.23,10.55,0.1774,46.6,28.2
208,bath towel,9.23,9.36,0.2194,50.6,28.2
209,bath towel,9.22,9.12,0.1613,46.9,28.2
210,bath towel,9.19,10.18,0.1513,44.9,28.2
211,bath towel,9.17,9.45,0.2170,46.4,28.2
212,ladle,9.16,9.13,0.1174,44.1,28.3
213,ladle,9.14,12.21,0.1449,47.7,28.0
214,bath towel,9.08,10.65,0.1707,35.1,28.2
215,bath towel,9.04,11.23,0.1554,46.6,28.0
216,saltshaker,9.06,9.43,0.2657,48.2,28.1
217,geyser,9.07,10.90,0.1342,49.1,28.0
218,geyser,9.07,9.85,0.8374,46.9,28.1
219,geyser,9.07,10.95,0.3286,47.9,28.1
220,stingray,9.05,9.28,0.2965,45.2,28.2
221,plastic bag,9.05,10.64,0.8477,47.1,28.2
222,plastic bag,9.05,11.73,0.6524,49.3,28.1
223,plastic bag,9.07,8.71,0.6477,50.0,28.2
224,plastic bag,9.08,9.39,0.7366,45.2,28.2
225,plastic bag,9.10,10.59,0.7032,54.3,28.0
226,plastic bag,9.11,10.75,0.7281,48.8,28.1
227,plastic bag,9.12,10.95,0.6440,50.0,28.1
228,plastic bag,9.14,9.93,0.6245,49.4,28.1
229,plastic bag,9.16,11.68,0.5676,49.5,28.0
230,plastic bag,9.18,9.71,0.7054,46.3,28.1
231,plastic bag,9.20,10.22,0.6379,49.5,28.1
232,plastic bag,9.22,12.47,0.6922,49.0,28.2
233,plastic bag,9.22,10.48,0.7234,51.1,28.2
234,plastic bag,9.24,9.80,0.8136,45.1,28.1
235,plastic bag,9.23,9.81,0.6515,46.1,28.1
236,plastic bag,9.22,12.10,0.6763,47.5,28.1
237,plastic bag,9.22,7.53,0.7279,44.5,28.1
238,plastic bag,9.20,11.38,0.7402,50.8,28.2
239,plastic bag,9.20,14.23,0.6911,45.7,28.3
240,plastic bag,9.20,8.72,0.7143,47.5,28.1
241,plastic bag,9.20,12.74,0.7484,47.2,28.2
242,plastic bag,9.19,14.21,0.7603,47.5,28.2
243,plastic bag,9.20,10.25,0.7334,49.3,28.3
244,plastic bag,9.20,8.49,0.7808,50.3,28.3
245,plastic bag,9.20,13.04,0.7735,47.9,28.3
246,plastic bag,9.19,10.38,0.7811,47.4,28.3
247,plastic bag,9.20,12.01,0.8182,49.3,28.3
248,plastic bag,9.20,8.80,0.7785,45.8,28.2
249,plastic bag,9.22,11.35,0.8010,51.6,28.0
250,plastic bag,9.22,13.42,0.7906,48.1,28.1
251,plastic bag,9.23,8.59,0.7829,44.8,28.1
252,plastic bag,9.22,9.95,0.8415,48.5,28.2
253,plastic bag,9.22,16.62,0.7769,49.7,28.2
254,plastic bag,9.19,11.13,0.9084,46.6,28.2
255,plastic bag,9.17,12.89,0.5538,45.0,28.2
256,maillot,9.17,11.69,0.2418,51.0,28.2
257,plastic bag,9.17,10.26,0.2061,46.6,28.2
258,fireboat,9.17,10.42,0.1836,46.3,28.2
259,rubber eraser,9.19,9.56,0.2290,50.0,28.2
260,rubber eraser,9.21,9.70,0.2345,47.9,28.2
261,broom,9.22,9.51,0.1953,54.2,28.2
262,rubber eraser,9.22,9.86,0.1372,46.9,28.2
263,rubber eraser,9.24,10.25,0.1681,49.5,28.2
264,broom,9.25,9.13,0.0954,51.9,28.3
265,rubber eraser,9.26,12.50,0.1145,46.9,28.0
266,bath towel,9.26,11.37,0.1634,49.7,28.2
267,envelope,9.27,9.26,0.1222,46.5,28.2
268,ladle,9.28,10.73,0.1529,50.0,28.2
269,ladle,9.28,9.65,0.1157,49.5,28.2
270,bath towel,9.30,11.75,0.1341,49.1,28.2
271,bath towel,9.31,10.10,0.1964,52.5,28.2
272,bath towel,9.32,9.54,0.1110,50.0,28.3
273,envelope,9.32,9.69,0.1047,46.5,28.0
274,rubber eraser,9.33,15.03,0.0917,53.2,28.2
275,bath towel,9.34,11.86,0.1396,46.4,28.2
276,bath towel,9.34,9.96,0.1232,45.8,28.1
277,envelope,9.35,11.07,0.0924,54.4,28.2
278,envelope,9.36,10.52,0.1076,46.5,28.2
279,envelope,9.36,12.27,0.1688,48.0,28.2
280,bath towel,9.36,12.00,0.2247,52.1,28.3
281,bath towel,9.35,10.18,0.2318,48.1,28.0
282,rubber eraser,9.32,11.33,0.1055,44.1,28.2
283,remote control,9.33,9.16,0.1191,49.3,28.2
284,remote control,9.33,10.14,0.6099,50.0,28.2
285,remote control,9.34,11.00,0.5987,46.6,28.2
286,remote control,9.35,11.61,0.3585,55.3,28.2
287,remote control,9.36,11.20,0.9189,50.0,28.2
288,remote control,9.36,8.92,0.8473,45.6,28.3
289,remote control,9.37,10.55,0.9287,46.8,28.0
290,remote control,9.37,10.44,0.9642,47.8,28.2
291,remote control,9.38,10.32,0.7610,46.5,28.2
292,remote control,9.39,13.20,0.6705,51.4,28.2
293,remote control,9.40,9.21,0.8981,46.5,28.2
294,remote control,9.40,11.12,0.8665,48.7,28.2
295,remote control,9.40,9.61,0.9144,46.8,28.3
296,remote control,9.41,11.92,0.8862,46.5,28.3
297,remote control,9.41,10.43,0.8074,46.2,28.3
298,remote control,9.41,12.62,0.8525,47.6,28.3
299,remote control,9.43,10.49,0.9665,50.4,28.1
300,remote control,9.43,11.28,0.9636,48.6,28.1
301,remote control,9.44,12.19,0.8449,45.8,28.1
302,remote control,9.44,11.55,0.7169,52.2,28.2
303,remote control,9.44,10.02,0.5430,45.0,28.2
304,remote control,9.44,13.60,0.5980,49.5,28.2
305,remote control,9.45,9.84,0.7990,48.7,28.2
306,cellular telephone,9.46,9.93,0.4735,50.0,28.2
307,remote control,9.46,12.39,0.7620,45.4,28.2
308,remote control,9.46,9.13,0.6454,49.4,28.3
309,remote control,9.47,11.97,0.9098,50.0,28.0
310,remote control,9.47,11.48,0.6519,47.2,28.2
311,remote control,9.47,11.92,0.9200,46.6,28.2
312,remote control,9.48,15.51,0.8928,47.8,28.2
313,remote control,9.49,11.66,0.8363,50.5,28.2
314,remote control,9.49,11.86,0.7936,48.1,28.2
315,remote control,9.50,11.70,0.8176,45.0,28.2
316,remote control,9.50,12.13,0.6170,49.4,28.3
317,remote control,9.50,12.63,0.6738,48.5,28.0
318,remote control,9.51,13.54,0.6011,47.1,28.2
319,remote control,9.51,13.21,0.9480,48.6,28.2
320,remote control,9.51,13.91,0.8437,48.1,28.2
321,remote control,9.49,11.06,0.9334,46.1,28.2
322,remote control,9.48,10.32,0.9093,45.9,28.2
323,remote control,9.48,10.78,0.4557,51.9,28.2
324,remote control,9.49,11.46,0.5777,47.7,28.3
325,cellular telephone,9.51,14.34,0.4362,52.1,28.0
326,remote control,9.51,12.25,0.4199,47.5,28.2
327,remote control,9.52,9.58,0.4720,51.2,28.3
328,remote control,9.53,9.26,0.9079,46.3,28.0
329,remote control,9.54,12.20,0.8692,51.1,28.2
330,remote control,9.55,9.94,0.8348,46.3,28.2
331,remote control,9.56,15.52,0.7455,53.4,28.2
332,remote control,9.57,12.81,0.9397,49.5,28.2
333,remote control,9.57,9.54,0.9273,45.0,28.2
334,remote control,9.58,13.21,0.9041,49.2,28.2
335,remote control,9.58,11.25,0.8804,47.2,28.3
336,remote control,9.41,11.74,0.8629,49.7,28.1
337,remote control,9.40,10.81,0.8980,47.8,28.1
338,remote control,9.40,10.06,0.8199,47.2,28.1
339,remote control,9.41,13.50,0.6208,51.2,28.2
340,cellular telephone,9.42,13.74,0.2797,46.5,28.2
341,remote control,9.43,12.51,0.8592,48.8,28.3
342,remote control,9.44,13.47,0.7427,47.0,28.0
343,remote control,9.45,10.74,0.6523,48.9,28.1
344,remote control,9.46,10.23,0.6676,48.2,28.1
345,remote control,9.47,12.00,0.6586,46.9,28.1
346,remote control,9.49,8.76,0.6383,54.2,28.2
347,remote control,9.50,9.84,0.6978,45.8,28.2
348,remote control,9.50,13.10,0.7197,48.8,28.2
349,remote control,9.51,12.68,0.6386,50.0,28.2
350,remote control,9.51,9.08,0.6029,49.6,28.2
351,remote control,9.52,10.53,0.5885,48.3,28.2
352,remote control,9.50,10.75,0.2078,47.1,28.2
353,remote control,9.51,10.66,0.5249,48.8,28.2
354,paintbrush,9.51,9.27,0.2708,45.4,28.2
355,vulture,9.51,12.14,0.1790,48.7,28.2
356,broom,9.52,12.38,0.2045,45.2,28.2
357,rubber eraser,9.52,12.10,0.4479,48.7,28.3
358,rubber eraser,9.54,10.18,0.4649,51.1,28.0
359,broom,9.54,15.00,0.0934,46.2,28.2
360,envelope,9.55,11.41,0.1000,48.0,28.2
361,ladle,9.55,11.15,0.1665,47.0,28.2
362,rubber eraser,9.54,11.77,0.2535,46.6,28.2
363,bath towel,9.55,9.39,0.1094,46.4,28.2
364,envelope,9.55,9.98,0.1334,47.7,28.2
365,ladle,9.54,11.33,0.1191,45.3,28.3
366,envelope,9.50,11.24,0.1317,38.7,28.1
367,envelope,9.48,13.05,0.1105,45.7,28.2
368,envelope,9.46,10.88,0.1411,49.5,28.2
369,bath towel,9.43,10.56,0.1687,46.0,28.2
370,bath towel,9.41,11.73,0.1663,45.0,28.2
371,bath towel,9.36,13.44,0.1527,33.8,28.2
372,bath towel,9.34,8.59,0.2113,43.7,28.2
373,bath towel,9.30,10.90,0.2522,36.1,28.3
374,bath towel,9.26,10.54,0.1839,35.7,28.0
375,bath towel,9.23,10.02,0.2046,44.4,28.2
376,bath towel,9.21,18.56,0.2839,48.3,28.2
377,bath towel,9.21,15.21,0.1951,45.8,28.2
378,bath towel,9.21,12.67,0.3072,48.9,28.2
379,bath towel,9.20,10.10,0.2646,46.6,28.2
380,bath towel,9.20,10.68,0.2001,45.9,28.2
381,bath towel,9.19,9.62,0.1634,46.8,28.3
382,bath towel,9.18,11.76,0.1642,46.0,28.0
383,bath towel,9.17,10.72,0.1692,46.6,28.2
384,bath towel,9.14,12.06,0.1870,37.7,28.2
385,bath towel,9.13,16.30,0.1445,47.8,28.1
386,bath towel,9.12,9.20,0.2025,43.9,28.2
387,bath towel,9.12,10.11,0.2321,49.7,28.2
388,bath towel,9.09,16.13,0.1742,40.0,28.2
389,bath towel,9.08,13.30,0.2487,47.6,28.3
390,bath towel,9.08,15.12,0.1879,48.0,28.0
391,bath towel,9.09,12.78,0.1183,48.6,28.2
392,bath towel,9.09,9.70,0.1025,45.8,28.2
393,bath towel,9.10,9.99,0.1227,48.2,28.2
394,bath towel,9.10,10.99,0.1053,47.0,28.2
395,bath towel,9.11,10.85,0.1548,50.0,28.2
396,bath towel,9.11,11.19,0.1735,50.7,28.2
397,ladle,9.12,10.50,0.0929,48.5,28.2
398,ladle,9.13,8.75,0.1179,48.4,28.2
399,bath towel,9.14,11.52,0.1462,49.2,28.1
400,bath towel,9.13,12.45,0.1364,44.4,28.2
401,ladle,9.13,12.28,0.1357,48.9,28.0
402,bath towel,9.14,10.95,0.2038,51.5,28.2
403,bath towel,9.14,11.52,0.1414,48.1,28.2
404,lighter,9.13,14.41,0.0874,46.4,28.2
405,ladle,9.12,11.94,0.0926,45.9,28.2
406,ladle,9.11,10.12,0.1138,46.8,28.2
407,radiator,9.11,10.54,0.2877,45.3,28.2
408,radiator,9.12,11.79,0.3212,46.6,28.3
409,rubber eraser,9.11,10.73,0.3269,48.5,28.0
410,matchstick,9.10,9.73,0.1554,47.9,28.2
411,digital clock,9.10,11.71,0.2679,45.4,28.1
412,Polaroid camera,9.11,10.63,0.1064,52.3,28.2
413,screen,9.11,10.77,0.4400,46.3,28.2
414,screen,9.12,9.48,0.4113,49.1,28.2
415,screen,9.13,10.35,0.3794,46.9,28.2
416,screen,9.14,10.88,0.4285,50.0,28.2
417,screen,9.15,11.26,0.5246,53.1,28.2
418,screen,9.16,11.66,0.5646,48.9,28.3
419,screen,9.17,8.66,0.5424,48.1,28.3
420,screen,9.18,13.15,0.5576,44.8,28.3
421,screen,9.18,15.21,0.5166,53.1,28.3
422,screen,9.19,9.16,0.5238,46.4,28.2
423,screen,9.20,12.18,0.6065,49.4,28.2
424,screen,9.21,10.15,0.5790,57.3,28.2
425,screen,9.22,12.81,0.6043,47.7,28.3
426,screen,9.23,9.02,0.6058,51.6,28.0
427,screen,9.24,11.89,0.5653,50.0,28.2
428,screen,9.25,10.07,0.5151,46.9,28.2
429,screen,9.26,9.68,0.5077,49.1,28.2
430,screen,9.26,11.93,0.6383,46.3,28.2
431,screen,9.27,11.36,0.5500,56.1,28.2
432,screen,9.28,13.96,0.5741,48.0,28.1
433,screen,9.29,12.38,0.6289,48.4,28.2
434,screen,9.29,10.85,0.5875,47.4,28.3
435,screen,9.30,11.82,0.5673,46.9,28.1
436,screen,9.30,12.85,0.5802,47.8,28.2
437,screen,9.31,9.52,0.5971,50.0,28.2
438,screen,9.31,12.19,0.6174,50.4,28.2
439,screen,9.32,10.39,0.6593,46.9,28.2
440,screen,9.31,8.99,0.6447,46.6,28.2
441,screen,9.32,11.23,0.5917,45.7,28.2
442,screen,9.32,10.12,0.6882,49.1,28.2
443,screen,9.32,12.45,0.4445,47.1,28.2
444,screen,9.32,10.18,0.5391,46.0,28.3
445,screen,9.33,13.39,0.4585,50.4,28.3
446,screen,9.33,12.15,0.5401,47.5,28.1
447,screen,9.33,11.95,0.6659,47.6,28.1
448,screen,9.34,11.87,0.7488,46.3,28.2
449,screen,9.35,9.50,0.7670,54.6,28.2
450,screen,9.36,12.06,0.8804,50.0,28.2
451,screen,9.36,18.37,0.9191,45.8,28.2
452,screen,9.36,11.39,0.6311,47.9,28.2
453,screen,9.37,16.64,0.6552,49.5,28.2
454,screen,9.37,14.71,0.6922,48.0,28.3
455,screen,9.38,11.00,0.6886,55.9,28.0
456,screen,9.39,13.27,0.7069,45.8,28.2
457,screen,9.40,11.46,0.6844,52.9,28.2
458,screen,9.41,8.90,0.4548,45.0,28.2
459,goldfish,9.42,12.62,0.9481,53.3,28.2
460,goldfish,9.42,10.62,0.8305,47.6,28.2
461,goldfish,9.42,8.28,0.9961,48.0,28.2
462,goldfish,9.43,10.76,0.9761,51.5,28.3
463,goldfish,9.43,10.91,0.9879,50.0,28.0
464,goldfish,9.44,10.41,0.9988,50.6,28.2
465,goldfish,9.45,11.01,0.9977,43.5,28.2
466,goldfish,9.47,9.74,0.9992,57.7,28.2
467,goldfish,9.48,12.07,0.9983,52.0,28.2
468,goldfish,9.49,9.94,0.9995,50.0,28.2
469,goldfish,9.50,12.98,0.9995,54.5,28.2
470,goldfish,9.51,12.28,0.9992,51.3,28.2
471,goldfish,9.52,10.17,0.9993,47.0,28.2
472,goldfish,9.53,11.58,0.9988,52.9,28.3
473,goldfish,9.54,12.84,0.9996,55.2,28.0
474,goldfish,9.55,11.37,0.9996,51.3,28.2
475,goldfish,9.56,12.02,0.9994,46.4,28.2
476,goldfish,9.57,11.85,0.9995,51.2,28.2
477,goldfish,9.59,12.80,0.9995,55.2,28.2
478,goldfish,9.60,10.71,0.9994,53.1,28.2
479,goldfish,9.61,13.00,0.9995,55.7,28.2
480,goldfish,9.62,11.89,0.9996,54.0,28.2
481,goldfish,9.63,11.81,0.9996,46.5,28.2
482,goldfish,9.64,10.34,0.9997,51.2,28.2
483,goldfish,9.65,11.65,0.9997,48.2,28.2
484,goldfish,9.66,8.18,0.9997,53.9,28.2
485,goldfish,9.67,12.57,0.9997,49.4,28.3
486,goldfish,9.67,14.50,0.9997,48.4,28.1
487,goldfish,9.68,13.82,0.9998,47.4,28.2
488,goldfish,9.69,11.06,0.9998,46.0,28.2
489,goldfish,9.70,12.73,0.9999,55.5,28.2
490,goldfish,9.71,10.94,0.9998,48.1,28.2
491,goldfish,9.72,10.63,0.9998,47.7,28.2
492,goldfish,9.73,10.57,0.9998,48.0,28.2
493,goldfish,9.74,11.44,0.9998,55.9,28.2
494,goldfish,9.76,12.93,0.9998,51.6,28.2
495,goldfish,9.77,11.59,0.9997,50.8,28.2
496,goldfish,9.78,11.26,0.9986,49.0,28.2
497,goldfish,9.79,9.75,0.9997,57.1,28.2
